time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,shortwave_radiation
2024-07-20T12:00,31.6,62,0.0,0.0,2.36,745.0
2024-07-20T13:00,34.0,54,0.0,0.0,3.45,758.0
2024-07-20T14:00,34.3,53,0.0,0.0,4.27,746.0
2024-07-20T15:00,34.6,52,0.0,0.0,4.9,722.0
2024-07-20T16:00,35.1,50,0.0,0.0,5.52,580.0
2024-07-20T17:00,35.1,49,0.0,0.0,5.78,407.0
2024-07-20T18:00,32.9,55,0.0,0.0,5.38,236.0
2024-07-20T19:00,32.7,55,0.0,0.0,5.28,88.0
2024-07-20T20:00,32.5,56,0.0,0.0,5.22,6.0
2024-07-20T21:00,31.9,58,0.0,0.0,5.35,0.0
2024-07-20T22:00,31.1,61,0.0,0.0,5.29,0.0
2024-07-20T23:00,29.6,69,0.0,0.0,5.11,0.0
2024-07-21T00:00,29.3,70,0.0,0.0,4.89,0.0
2024-07-21T01:00,28.5,75,0.0,0.0,4.58,0.0
2024-07-21T02:00,28.2,76,0.0,0.0,4.52,0.0
2024-07-21T03:00,27.9,77,0.0,0.0,4.31,0.0
2024-07-21T04:00,26.7,83,0.0,0.0,4.05,0.0
2024-07-21T05:00,26.6,84,0.0,0.0,4.02,0.0
2024-07-21T06:00,28.8,76,0.0,0.0,3.54,24.0
2024-07-21T07:00,28.7,77,0.0,0.0,4.01,105.0
2024-07-21T08:00,28.8,79,0.0,0.0,4.43,235.0
2024-07-21T09:00,29.2,79,0.0,0.0,4.77,410.0
2024-07-21T10:00,32.0,72,0.0,0.0,5.38,535.0
2024-07-21T11:00,31.8,73,0.0,0.0,5.08,550.0
2024-07-21T12:00,32.0,72,0.0,0.0,4.36,633.0
2024-07-21T13:00,34.0,63,0.0,0.0,3.91,795.0
2024-07-21T14:00,34.7,61,0.0,0.0,3.91,794.0
2024-07-21T15:00,35.3,59,0.0,0.0,4.24,699.0
2024-07-21T16:00,35.2,59,0.0,0.0,4.62,585.0
2024-07-21T17:00,35.0,60,0.0,0.0,4.84,410.0
2024-07-21T18:00,32.7,71,0.0,0.0,4.55,224.0
2024-07-21T19:00,32.2,73,0.0,0.0,4.69,85.0
2024-07-21T20:00,32.2,72,0.0,0.0,4.32,5.0
2024-07-21T21:00,32.8,70,0.0,0.0,4.27,0.0
2024-07-21T22:00,32.2,71,0.0,0.0,4.22,0.0
2024-07-21T23:00,31.0,77,0.0,0.0,4.12,0.0
2024-07-22T00:00,30.9,77,0.0,0.0,3.91,0.0
2024-07-22T01:00,30.2,80,0.0,0.0,3.96,0.0
2024-07-22T02:00,29.9,82,0.0,0.0,4.11,0.0
2024-07-22T03:00,29.9,82,0.0,0.0,3.9,0.0
2024-07-22T04:00,29.0,84,0.0,0.0,2.32,0.0
2024-07-22T05:00,28.9,85,0.3,0.0,1.36,0.0
2024-07-22T06:00,27.7,84,0.3,0.0,3.26,21.0
2024-07-22T07:00,27.3,85,0.0,0.0,3.67,69.0
2024-07-22T08:00,27.5,85,0.0,0.0,5.09,133.0
2024-07-22T09:00,26.7,88,0.2,0.0,5.29,90.0
2024-07-22T10:00,28.0,83,0.1,0.0,3.91,120.0
2024-07-22T11:00,28.6,80,0.0,0.0,2.59,306.0
2024-07-22T12:00,30.6,71,0.0,0.0,1.63,673.0
2024-07-22T13:00,32.8,63,0.1,0.0,1.03,688.0
2024-07-22T14:00,32.4,63,0.1,0.0,2.83,583.0
2024-07-22T15:00,32.0,64,0.0,0.0,3.5,520.0
2024-07-22T16:00,32.6,66,0.0,0.0,3.18,479.0
2024-07-22T17:00,32.1,68,0.0,0.0,2.82,375.0
2024-07-22T18:00,30.2,78,0.0,0.0,2.67,222.0
2024-07-22T19:00,30.1,79,0.0,0.0,2.47,82.0
2024-07-22T20:00,29.7,82,0.0,0.0,2.37,5.0
2024-07-22T21:00,29.7,83,0.0,0.0,2.27,0.0
2024-07-22T22:00,29.7,85,0.0,0.0,2.55,0.0
2024-07-22T23:00,28.7,91,0.0,0.0,2.62,0.0
2024-07-23T00:00,28.6,92,0.0,0.0,2.42,0.0
2024-07-23T01:00,28.0,94,0.0,0.0,1.92,0.0
2024-07-23T02:00,28.2,93,0.0,0.0,1.22,0.0
2024-07-23T03:00,28.2,93,0.0,0.0,1.53,0.0
2024-07-23T04:00,27.5,95,0.0,0.0,1.06,0.0
2024-07-23T05:00,28.0,94,0.0,0.0,0.85,0.0
2024-07-23T06:00,30.0,87,0.0,0.0,1.84,26.0
2024-07-23T07:00,30.2,85,0.0,0.0,2.16,133.0
2024-07-23T08:00,30.7,82,0.0,0.0,2.51,270.0
2024-07-23T09:00,30.5,84,0.4,0.0,2.53,357.0
2024-07-23T10:00,33.5,74,0.1,0.0,3.0,454.0
2024-07-23T11:00,33.9,72,0.0,0.0,2.94,531.0
2024-07-23T12:00,34.4,70,0.0,0.0,2.69,646.0
2024-07-23T13:00,35.5,63,0.1,0.0,3.03,583.0
2024-07-23T14:00,35.6,63,0.0,0.0,3.41,701.0
2024-07-23T15:00,35.8,62,0.0,0.0,3.7,646.0
2024-07-23T16:00,36.2,60,0.0,0.0,4.12,544.0
2024-07-23T17:00,36.0,59,0.0,0.0,3.96,339.0
2024-07-23T18:00,33.9,70,0.0,0.0,3.14,204.0
2024-07-23T19:00,33.5,70,0.0,0.0,2.4,80.0
2024-07-23T20:00,33.5,70,0.0,0.0,2.09,5.0
2024-07-23T21:00,33.5,71,0.0,0.0,2.55,0.0
2024-07-23T22:00,33.2,74,0.0,0.0,3.07,0.0
2024-07-23T23:00,31.6,82,0.0,0.0,3.3,0.0
2024-07-24T00:00,31.4,83,0.0,0.0,3.18,0.0
2024-07-24T01:00,30.7,87,0.0,0.0,2.82,0.0
2024-07-24T02:00,30.5,89,0.0,0.0,2.97,0.0
2024-07-24T03:00,30.3,90,0.0,0.0,3.53,0.0
2024-07-24T04:00,30.0,92,0.0,0.0,3.61,0.0
2024-07-24T05:00,29.9,92,0.0,0.0,3.02,0.0
2024-07-24T06:00,31.7,84,0.0,0.0,3.18,21.0
2024-07-24T07:00,31.8,83,0.0,0.0,1.89,122.0
2024-07-24T08:00,32.1,80,0.0,0.0,1.39,282.0
2024-07-24T09:00,32.0,80,0.0,0.0,1.6,382.0
2024-07-24T10:00,34.8,68,0.0,0.0,2.04,540.0
2024-07-24T11:00,35.0,68,0.0,0.0,2.28,634.0
2024-07-24T12:00,35.4,67,0.0,0.0,2.27,734.0
2024-07-24T13:00,36.2,63,0.1,0.0,3.08,694.0
2024-07-24T14:00,34.7,68,2.4,0.0,4.8,731.0
2024-07-24T15:00,34.7,73,0.0,0.0,5.47,480.0
2024-07-24T16:00,32.2,77,0.0,0.0,5.24,378.0
2024-07-24T17:00,32.2,77,0.0,0.0,5.02,239.0
2024-07-24T18:00,29.9,83,0.2,0.0,4.26,115.0
2024-07-24T19:00,28.1,88,0.0,0.0,4.69,24.0
2024-07-24T20:00,27.8,90,0.1,0.0,3.49,1.0
2024-07-24T21:00,28.2,90,0.3,0.0,2.16,0.0
2024-07-24T22:00,27.9,90,0.2,0.0,1.2,0.0
2024-07-24T23:00,26.8,95,0.1,0.0,2.1,0.0
2024-07-25T00:00,26.5,95,0.4,0.0,3.01,0.0
2024-07-25T01:00,25.5,97,1.0,0.0,3.88,0.0
2024-07-25T02:00,25.2,96,0.4,0.0,4.0,0.0
2024-07-25T03:00,25.1,95,0.7,0.0,4.84,0.0
2024-07-25T04:00,24.9,95,0.7,0.0,5.9,0.0
2024-07-25T05:00,24.9,96,0.6,0.0,5.72,0.0
2024-07-25T06:00,25.9,94,1.7,0.0,3.98,3.0
2024-07-25T07:00,26.0,94,1.1,0.0,3.47,26.0
2024-07-25T08:00,26.0,95,2.0,0.0,2.97,58.0
2024-07-25T09:00,25.5,98,3.1,0.0,3.04,24.0
2024-07-25T10:00,26.2,96,2.9,0.0,2.87,35.0
2024-07-25T11:00,26.3,95,1.5,0.0,3.49,85.0
2024-07-25T12:00,27.2,90,0.5,0.0,3.26,247.0
2024-07-25T13:00,27.0,93,5.1,0.0,3.58,217.0
2024-07-25T14:00,26.4,97,9.7,0.0,4.42,147.0
2024-07-25T15:00,26.2,98,3.9,0.0,4.28,114.0
2024-07-25T16:00,25.8,97,2.8,0.0,4.25,56.0
2024-07-25T17:00,25.9,95,1.9,0.0,4.22,45.0
2024-07-25T18:00,26.1,99,1.0,0.0,3.18,29.0
2024-07-25T19:00,26.3,98,1.3,0.0,2.91,14.0
2024-07-25T20:00,26.3,96,1.1,0.0,3.04,1.0
2024-07-25T21:00,26.5,95,1.0,0.0,2.44,0.0
2024-07-25T22:00,26.6,94,2.0,0.0,2.68,0.0
2024-07-25T23:00,26.2,94,1.6,0.0,2.21,0.0
2024-07-26T00:00,26.1,93,4.4,0.0,1.5,0.0
2024-07-26T01:00,25.3,95,4.4,0.0,1.32,0.0
2024-07-26T02:00,25.5,94,5.5,0.0,1.22,0.0
2024-07-26T03:00,25.4,94,0.2,0.0,0.94,0.0
2024-07-26T04:00,25.2,95,1.9,0.0,0.92,0.0
2024-07-26T05:00,24.9,95,1.3,0.0,0.81,0.0
2024-07-26T06:00,26.1,89,0.4,0.0,0.78,7.0
2024-07-26T07:00,26.1,90,0.3,0.0,1.57,41.0
2024-07-26T08:00,26.3,91,0.1,0.0,1.44,120.0
2024-07-26T09:00,26.6,90,0.0,0.0,0.36,218.0
2024-07-26T10:00,28.9,79,0.0,0.0,0.85,332.0
2024-07-26T11:00,28.8,79,0.0,0.0,1.1,329.0
2024-07-26T12:00,28.5,81,0.0,0.0,1.17,378.0
2024-07-26T13:00,30.1,74,0.0,0.0,1.64,316.0
2024-07-26T14:00,30.0,76,0.0,0.0,2.2,371.0
2024-07-26T15:00,30.2,76,0.0,0.0,2.42,429.0
2024-07-26T16:00,30.7,76,0.0,0.0,2.06,485.0
2024-07-26T17:00,30.6,78,0.0,0.0,1.97,379.0
2024-07-26T18:00,28.9,85,0.0,0.0,2.97,225.0
2024-07-26T19:00,28.8,85,0.0,0.0,2.5,80.0
2024-07-26T20:00,28.7,87,0.0,0.0,2.97,4.0
2024-07-26T21:00,28.7,87,0.0,0.0,3.55,0.0
2024-07-26T22:00,28.3,89,0.0,0.0,3.11,0.0
2024-07-26T23:00,27.7,93,0.0,0.0,2.33,0.0
2024-07-27T00:00,27.8,92,0.0,0.0,2.47,0.0
2024-07-27T01:00,27.8,93,0.0,0.0,2.28,0.0
2024-07-27T02:00,27.7,93,0.0,0.0,2.01,0.0
2024-07-27T03:00,27.3,93,0.0,0.0,2.42,0.0
2024-07-27T04:00,26.6,96,0.0,0.0,2.01,0.0
2024-07-27T05:00,26.3,95,0.2,0.0,1.68,0.0
2024-07-27T06:00,28.7,87,0.0,0.0,2.0,15.0
2024-07-27T07:00,28.5,89,0.0,0.0,3.26,57.0
2024-07-27T08:00,28.3,90,0.1,0.0,4.2,160.0
2024-07-27T09:00,28.0,93,0.1,0.0,4.53,204.0
2024-07-27T10:00,29.7,86,0.2,0.0,4.63,375.0
2024-07-27T11:00,29.8,87,0.1,0.0,5.05,555.0
2024-07-27T12:00,29.7,87,0.2,0.0,4.86,562.0
2024-07-27T13:00,31.1,81,0.1,0.0,4.44,663.0
2024-07-27T14:00,31.4,78,0.0,0.0,4.74,653.0
2024-07-27T15:00,30.8,81,0.1,0.0,5.52,572.0
2024-07-27T16:00,30.3,81,0.0,0.0,5.55,408.0
2024-07-27T17:00,30.1,82,0.0,0.0,5.11,294.0
2024-07-27T18:00,28.9,87,0.0,0.0,4.88,180.0
2024-07-27T19:00,28.7,88,0.0,0.0,4.66,56.0
2024-07-27T20:00,28.6,87,0.0,0.0,3.91,3.0
2024-07-27T21:00,28.8,86,0.0,0.0,4.16,0.0
2024-07-27T22:00,28.4,86,0.1,0.0,3.51,0.0
2024-07-27T23:00,27.8,89,0.2,0.0,3.14,0.0
2024-07-28T00:00,27.5,91,0.2,0.0,3.28,0.0
2024-07-28T01:00,27.5,90,0.1,0.0,3.61,0.0
2024-07-28T02:00,27.5,89,0.0,0.0,3.42,0.0
2024-07-28T03:00,27.4,90,0.0,0.0,3.29,0.0
2024-07-28T04:00,26.5,94,0.0,0.0,3.31,0.0
2024-07-28T05:00,26.5,93,0.0,0.0,3.2,0.0
2024-07-28T06:00,27.6,89,0.0,0.0,2.8,15.0
2024-07-28T07:00,27.7,89,0.0,0.0,2.6,93.0
2024-07-28T08:00,28.2,86,0.0,0.0,2.12,250.0
2024-07-28T09:00,28.7,84,0.0,0.0,1.24,399.0
2024-07-28T10:00,31.3,71,0.0,0.0,0.57,499.0
2024-07-28T11:00,31.6,71,0.0,0.0,1.86,728.0
2024-07-28T12:00,31.9,71,0.0,0.0,2.55,802.0
2024-07-28T13:00,33.5,65,0.0,0.0,3.12,826.0
2024-07-28T14:00,33.7,65,0.0,0.0,3.36,777.0
2024-07-28T15:00,33.7,66,0.0,0.0,3.24,698.0
2024-07-28T16:00,33.6,67,0.0,0.0,3.22,555.0
2024-07-28T17:00,33.3,69,0.0,0.0,3.14,369.0
2024-07-28T18:00,31.6,77,0.0,0.0,3.04,212.0
2024-07-28T19:00,31.4,78,0.0,0.0,2.67,66.0
2024-07-28T20:00,31.2,80,0.0,0.0,3.26,3.0
2024-07-28T21:00,31.2,81,0.0,0.0,3.41,0.0
2024-07-28T22:00,30.4,85,0.0,0.0,3.2,0.0
2024-07-28T23:00,29.2,91,0.0,0.0,2.9,0.0
2024-07-29T00:00,29.2,91,0.0,0.0,3.41,0.0
2024-07-29T01:00,28.7,92,0.0,0.0,3.47,0.0
2024-07-29T02:00,28.6,92,0.0,0.0,3.18,0.0
2024-07-29T03:00,28.4,92,0.0,0.0,3.09,0.0
2024-07-29T04:00,27.6,95,0.0,0.0,2.73,0.0
2024-07-29T05:00,27.7,95,0.0,0.0,2.69,0.0
2024-07-29T06:00,29.0,88,0.0,0.0,3.5,18.0
2024-07-29T07:00,29.0,87,0.0,0.0,3.97,120.0
2024-07-29T08:00,29.2,87,0.0,0.0,3.77,264.0
2024-07-29T09:00,29.5,86,0.0,0.0,3.5,437.0
2024-07-29T10:00,32.5,72,0.0,0.0,3.02,595.0
2024-07-29T11:00,32.5,70,0.0,0.0,2.79,672.0
2024-07-29T12:00,32.5,70,0.0,0.0,3.42,659.0
2024-07-29T13:00,33.3,66,0.0,0.0,4.2,534.0
2024-07-29T14:00,32.9,69,0.0,0.0,4.32,510.0
2024-07-29T15:00,32.8,70,0.0,0.0,4.04,560.0
2024-07-29T16:00,31.1,75,0.2,0.0,3.67,299.0
2024-07-29T17:00,31.3,75,0.2,0.0,2.41,111.0
2024-07-29T18:00,29.5,86,0.0,0.0,2.43,73.0
2024-07-29T19:00,29.8,85,0.0,0.0,1.41,25.0
2024-07-29T20:00,29.9,85,0.0,0.0,1.39,1.0
2024-07-29T21:00,30.1,84,0.0,0.0,1.72,0.0
2024-07-29T22:00,29.6,84,0.5,0.0,1.98,0.0
2024-07-29T23:00,28.7,88,1.5,0.0,1.7,0.0
2024-07-30T00:00,28.1,90,2.4,0.0,1.42,0.0
2024-07-30T01:00,27.4,91,4.0,0.0,0.95,0.0
2024-07-30T02:00,27.2,90,5.6,0.0,1.32,0.0
2024-07-30T03:00,27.2,90,3.9,0.0,1.08,0.0
2024-07-30T04:00,26.7,92,0.3,0.0,1.12,0.0
2024-07-30T05:00,26.9,91,0.1,0.0,1.84,0.0
2024-07-30T06:00,28.5,90,0.0,0.0,2.46,9.0
2024-07-30T07:00,28.8,89,0.0,0.0,3.2,82.0
2024-07-30T08:00,29.0,89,0.1,0.0,3.88,166.0
2024-07-30T09:00,29.4,87,0.1,0.0,4.55,248.0
2024-07-30T10:00,31.6,77,0.1,0.0,4.95,430.0
2024-07-30T11:00,31.8,75,0.1,0.0,5.1,578.0
2024-07-30T12:00,32.4,73,0.0,0.0,5.3,721.0
2024-07-30T13:00,33.1,70,0.0,0.0,5.7,752.0
2024-07-30T14:00,33.2,70,0.1,0.0,6.2,732.0
2024-07-30T15:00,32.9,70,0.0,0.0,6.5,584.0
2024-07-30T16:00,32.3,74,0.6,0.0,6.23,456.0
2024-07-30T17:00,32.5,71,0.1,0.0,4.4,266.0
2024-07-30T18:00,31.2,75,0.0,0.0,3.76,184.0
2024-07-30T19:00,31.2,74,0.0,0.0,4.81,46.0
2024-07-30T20:00,31.6,72,0.1,0.0,4.88,2.0
2024-07-30T21:00,31.0,75,1.5,0.0,5.76,0.0
2024-07-30T22:00,29.4,84,3.4,0.0,6.31,0.0
2024-07-30T23:00,28.4,88,3.4,0.0,5.34,0.0
2024-07-31T00:00,28.1,89,3.5,0.0,5.6,0.0
2024-07-31T01:00,27.6,90,3.8,0.0,6.04,0.0
2024-07-31T02:00,27.5,90,4.8,0.0,5.95,0.0
2024-07-31T03:00,27.6,90,0.0,0.0,5.64,0.0
2024-07-31T04:00,27.8,90,0.0,0.0,5.11,0.0
2024-07-31T05:00,28.2,89,0.0,0.0,5.01,0.0
2024-07-31T06:00,30.3,79,0.0,0.0,4.61,15.0
2024-07-31T07:00,30.3,80,0.0,0.0,5.02,77.0
2024-07-31T08:00,30.3,80,0.0,0.0,4.58,169.0
2024-07-31T09:00,30.2,81,0.0,0.0,5.05,260.0
2024-07-31T10:00,32.4,68,0.0,0.0,5.1,412.0
2024-07-31T11:00,32.9,67,0.0,0.0,5.14,652.0
2024-07-31T12:00,33.0,64,0.0,0.0,4.92,734.0
2024-07-31T13:00,33.9,59,0.0,0.0,4.66,558.0
2024-07-31T14:00,33.8,60,0.0,0.0,4.52,610.0
2024-07-31T15:00,34.3,58,0.0,0.0,4.41,571.0
2024-07-31T16:00,34.2,59,0.0,0.0,4.19,524.0
2024-07-31T17:00,34.1,60,0.0,0.0,3.54,326.0
2024-07-31T18:00,31.2,75,0.0,0.0,2.68,204.0
2024-07-31T19:00,30.8,75,0.0,0.0,2.22,57.0
2024-07-31T20:00,30.4,77,0.0,0.0,2.0,2.0
2024-07-31T21:00,30.5,77,0.0,0.0,1.64,0.0
2024-07-31T22:00,30.1,79,0.0,0.0,1.65,0.0
2024-07-31T23:00,28.9,84,0.0,0.0,1.4,0.0
2024-08-01T00:00,28.8,84,0.1,0.0,0.72,0.0
2024-08-01T01:00,28.2,85,0.1,0.0,1.24,0.0
2024-08-01T02:00,28.2,87,0.0,0.0,1.68,0.0
2024-08-01T03:00,28.0,88,0.1,0.0,2.06,0.0
2024-08-01T04:00,27.4,92,0.1,0.0,2.2,0.0
2024-08-01T05:00,27.1,94,0.0,0.0,2.33,0.0
2024-08-01T06:00,29.5,83,0.0,0.0,1.79,18.0
2024-08-01T07:00,29.9,81,0.0,0.0,2.05,111.0
2024-08-01T08:00,29.8,83,0.0,0.0,2.01,231.0
2024-08-01T09:00,29.9,84,0.0,0.0,1.39,372.0
2024-08-01T10:00,32.4,76,0.3,0.0,0.98,576.0
2024-08-01T11:00,32.6,75,0.3,0.0,0.71,624.0
2024-08-01T12:00,32.5,76,0.4,0.0,0.63,693.0
2024-08-01T13:00,33.2,75,0.4,0.0,0.92,617.0
2024-08-01T14:00,33.6,74,0.7,0.0,1.53,597.0
2024-08-01T15:00,32.4,76,0.9,0.0,2.12,558.0
2024-08-01T16:00,31.0,80,0.5,0.0,2.1,422.0
2024-08-01T17:00,30.0,78,2.6,0.0,1.84,298.0
2024-08-01T18:00,29.4,80,0.0,0.0,0.76,167.0
2024-08-01T19:00,29.6,81,0.0,0.0,2.24,60.0
2024-08-01T20:00,29.3,84,0.0,0.0,2.52,2.0
2024-08-01T21:00,29.3,86,0.0,0.0,1.91,0.0
2024-08-01T22:00,29.0,86,0.0,0.0,1.9,0.0
2024-08-01T23:00,28.1,91,0.0,0.0,1.8,0.0
2024-08-02T00:00,28.5,88,0.0,0.0,1.55,0.0
2024-08-02T01:00,28.7,86,0.1,0.0,3.02,0.0
2024-08-02T02:00,28.4,86,0.1,0.0,1.44,0.0
2024-08-02T03:00,28.5,86,0.0,0.0,1.36,0.0
2024-08-02T04:00,28.3,87,0.0,0.0,1.22,0.0
2024-08-02T05:00,28.3,88,0.0,0.0,1.25,0.0
2024-08-02T06:00,29.5,82,2.0,0.0,1.26,16.0
2024-08-02T07:00,28.8,83,1.7,0.0,1.71,61.0
2024-08-02T08:00,28.5,84,0.0,0.0,1.75,150.0
2024-08-02T09:00,28.5,84,0.0,0.0,2.26,228.0
2024-08-02T10:00,31.5,76,0.0,0.0,2.33,523.0
2024-08-02T11:00,32.0,76,0.0,0.0,1.14,594.0
2024-08-02T12:00,32.2,77,0.2,0.0,1.3,626.0
2024-08-02T13:00,33.1,73,0.3,0.0,2.21,578.0
2024-08-02T14:00,33.2,71,0.3,0.0,2.77,632.0
2024-08-02T15:00,33.1,72,0.1,0.0,3.58,523.0
2024-08-02T16:00,32.8,73,0.1,0.0,3.27,384.0
2024-08-02T17:00,32.3,75,0.2,0.0,3.18,317.0
2024-08-02T18:00,30.4,86,0.0,0.0,2.18,133.0
2024-08-02T19:00,30.5,86,0.0,0.0,2.83,57.0
2024-08-02T20:00,30.6,86,0.0,0.0,3.81,2.0
2024-08-02T21:00,30.7,85,0.1,0.0,3.92,0.0
2024-08-02T22:00,30.5,87,0.2,0.0,3.72,0.0
2024-08-02T23:00,29.4,92,0.1,0.0,3.31,0.0
2024-08-03T00:00,29.3,93,0.0,0.0,2.95,0.0
2024-08-03T01:00,28.7,96,0.0,0.0,3.11,0.0
2024-08-03T02:00,28.8,95,0.0,0.0,3.34,0.0
2024-08-03T03:00,28.7,95,0.0,0.0,3.05,0.0
2024-08-03T04:00,28.8,94,0.1,0.0,2.61,0.0
2024-08-03T05:00,28.7,94,0.0,0.0,2.33,0.0
2024-08-03T06:00,30.6,87,0.0,0.0,2.55,11.0
2024-08-03T07:00,31.0,85,0.0,0.0,2.28,99.0
2024-08-03T08:00,31.1,83,0.1,0.0,1.8,244.0
2024-08-03T09:00,31.3,81,0.2,0.0,1.55,412.0
2024-08-03T10:00,33.3,73,0.2,0.0,1.49,444.0
2024-08-03T11:00,33.3,72,0.2,0.0,2.02,603.0
2024-08-03T12:00,33.2,73,0.2,0.0,2.69,641.0
2024-08-03T13:00,34.3,67,0.2,0.0,4.2,723.0
2024-08-03T14:00,33.3,72,0.8,0.0,4.64,523.0
2024-08-03T15:00,33.5,74,0.0,0.0,4.36,586.0
2024-08-03T16:00,32.2,75,0.0,0.0,4.06,452.0
2024-08-03T17:00,31.9,76,0.2,0.0,4.19,298.0
2024-08-03T18:00,29.6,87,0.0,0.0,3.47,157.0
2024-08-03T19:00,29.7,86,0.1,0.0,4.22,50.0
2024-08-03T20:00,29.8,86,0.0,0.0,4.02,1.0
2024-08-03T21:00,30.1,84,0.0,0.0,3.45,0.0
2024-08-03T22:00,29.6,88,0.0,0.0,3.44,0.0
2024-08-03T23:00,29.6,89,0.0,0.0,3.1,0.0
2024-08-04T00:00,29.8,88,0.0,0.0,2.42,0.0
2024-08-04T01:00,29.6,90,0.1,0.0,2.22,0.0
2024-08-04T02:00,29.5,90,0.2,0.0,2.0,0.0
2024-08-04T03:00,29.2,93,0.2,0.0,2.0,0.0
2024-08-04T04:00,28.3,94,0.1,0.0,2.04,0.0
2024-08-04T05:00,28.3,93,0.4,0.0,2.39,0.0
2024-08-04T06:00,29.2,88,2.3,0.0,4.22,6.0
2024-08-04T07:00,29.0,90,0.5,0.0,2.89,27.0
2024-08-04T08:00,28.7,92,0.1,0.0,1.3,80.0
2024-08-04T09:00,28.5,92,0.0,0.0,0.5,150.0
2024-08-04T10:00,30.1,80,0.0,0.0,1.87,207.0
2024-08-04T11:00,29.8,83,0.0,0.0,3.22,198.0
2024-08-04T12:00,29.6,84,0.0,0.0,3.29,195.0
2024-08-04T13:00,30.3,81,0.2,0.0,3.19,205.0
2024-08-04T14:00,30.0,81,0.1,0.0,3.08,186.0
2024-08-04T15:00,30.7,79,0.0,0.0,2.42,151.0
2024-08-04T16:00,29.4,82,0.0,0.0,2.65,129.0
2024-08-04T17:00,28.1,86,0.0,0.0,2.67,107.0
2024-08-04T18:00,26.3,94,0.0,0.0,3.68,71.0
2024-08-04T19:00,26.3,93,0.0,0.0,4.3,25.0
2024-08-04T20:00,26.3,93,0.0,0.0,3.55,1.0
2024-08-04T21:00,26.3,92,0.0,0.0,3.01,0.0
2024-08-04T22:00,25.8,92,0.0,0.0,2.77,0.0
2024-08-04T23:00,24.8,95,0.0,0.0,3.01,0.0
2024-08-05T00:00,25.0,94,0.0,0.0,2.51,0.0
2024-08-05T01:00,24.9,94,0.0,0.0,1.77,0.0
2024-08-05T02:00,24.9,94,0.0,0.0,0.5,0.0
2024-08-05T03:00,24.7,94,0.0,0.0,0.45,0.0
2024-08-05T04:00,24.9,95,0.0,0.0,0.22,0.0
2024-08-05T05:00,24.9,95,0.0,0.0,0.58,0.0
2024-08-05T06:00,26.2,88,0.0,0.0,2.69,10.0
2024-08-05T07:00,26.3,88,0.0,0.0,2.11,58.0
2024-08-05T08:00,26.5,87,0.0,0.0,1.68,147.0
2024-08-05T09:00,26.9,86,0.0,0.0,1.78,268.0
2024-08-05T10:00,30.0,74,0.0,0.0,1.35,387.0
2024-08-05T11:00,30.4,73,0.1,0.0,0.82,530.0
2024-08-05T12:00,30.0,76,0.1,0.0,0.94,423.0
2024-08-05T13:00,32.0,68,0.1,0.0,1.48,649.0
2024-08-05T14:00,31.8,71,0.2,0.0,2.08,545.0
2024-08-05T15:00,31.7,72,0.0,0.0,2.36,656.0
2024-08-05T16:00,32.2,70,0.0,0.0,2.31,527.0
2024-08-05T17:00,32.5,66,0.0,0.0,2.06,379.0
2024-08-05T18:00,30.6,75,0.0,0.0,0.82,205.0
2024-08-05T19:00,30.2,78,0.0,0.0,1.77,61.0
2024-08-05T20:00,29.5,83,0.0,0.0,2.69,1.0
2024-08-05T21:00,29.2,86,0.0,0.0,3.1,0.0
2024-08-05T22:00,28.9,88,0.0,0.0,2.84,0.0
2024-08-05T23:00,28.1,92,0.0,0.0,2.8,0.0
2024-08-06T00:00,28.0,92,0.0,0.0,2.75,0.0
2024-08-06T01:00,27.6,93,0.0,0.0,2.79,0.0
2024-08-06T02:00,27.7,93,0.0,0.0,2.92,0.0
2024-08-06T03:00,27.7,93,0.0,0.0,2.48,0.0
2024-08-06T04:00,27.6,94,0.0,0.0,2.15,0.0
2024-08-06T05:00,28.3,94,0.0,0.0,1.8,0.0
2024-08-06T06:00,29.4,85,0.0,0.0,1.26,15.0
2024-08-06T07:00,29.6,84,0.0,0.0,1.0,120.0
2024-08-06T08:00,29.6,83,0.0,0.0,1.13,283.0
2024-08-06T09:00,29.8,82,0.0,0.0,1.26,458.0
2024-08-06T10:00,32.5,67,0.1,0.0,0.78,599.0
2024-08-06T11:00,31.4,73,0.2,0.0,1.66,558.0
2024-08-06T12:00,30.2,77,1.1,0.0,2.56,725.0
2024-08-06T13:00,31.4,72,0.0,0.0,3.18,603.0
2024-08-06T14:00,32.1,68,0.1,0.0,3.42,610.0
2024-08-06T15:00,31.9,68,0.1,0.0,3.48,624.0
2024-08-06T16:00,31.4,71,0.0,0.0,3.47,479.0
2024-08-06T17:00,31.0,71,0.0,0.0,3.12,346.0
2024-08-06T18:00,28.4,82,0.0,0.0,2.41,183.0
2024-08-06T19:00,28.5,80,0.0,0.0,1.98,59.0
2024-08-06T20:00,28.3,81,0.0,0.0,2.22,1.0
2024-08-06T21:00,28.3,82,0.0,0.0,2.44,0.0
2024-08-06T22:00,28.0,83,0.0,0.0,1.79,0.0
2024-08-06T23:00,27.2,88,0.0,0.0,1.77,0.0
2024-08-07T00:00,26.9,88,0.0,0.0,2.05,0.0
2024-08-07T01:00,26.3,90,0.0,0.0,2.14,0.0
